TAP,HEATID,STARTTIME,DURATION,MW,O2_AMOUNT,GAS_AMOUNT,TEMP,VALO2_PPM
17,6F0087,2016-01-04 08:40:00, 04: 11,4.125,746090.0,148708.0,1633.0,933.0
17,6F0087,2016-01-04 08:36:00, 04: 10,4.625,746090.0,148708.0,1633.0,933.0
16,6F0087,2016-01-04 08:58:00, 00: 10,0.375,746090.0,148708.0,1633.0,933.0
16,6F0087,2016-01-04 08:36:00, 00: 10,0.25,746090.0,148708.0,1633.0,933.0
15,6F0087,2016-01-04 09:03:00, 00: 10,0.125,746090.0,148708.0,1633.0,933.0
15,6F0087,2016-01-04 08:36:00, 00: 10,0.0,746090.0,148708.0,1633.0,933.0
14,6F0087,2016-01-04 09:03:00, 00: 10,0.375,746090.0,148708.0,1633.0,933.0
14,6F0087,2016-01-04 08:35:00, 00: 10,0.25,746090.0,148708.0,1633.0,933.0
14,6F0087,2016-01-04 08:58:00, 00: 10,0.0,746090.0,148708.0,1633.0,933.0
13,6F0087,2016-01-04 08:57:00, 00: 10,0.25,746090.0,148708.0,1633.0,933.0
12,6F0087,2016-01-04 09:03:00, 00: 10,0.0,746090.0,148708.0,1633.0,933.0
12,6F0087,2016-01-04 08:57:00, 00: 10,0.25,746090.0,148708.0,1633.0,933.0
12,6F0087,2016-01-04 08:35:00, 00: 10,0.125,746090.0,148708.0,1633.0,933.0
11,6F0087,2016-01-04 09:02:00, 00: 40,0.875,746090.0,148708.0,1633.0,933.0
11,6F0087,2016-01-04 08:57:00, 00: 10,0.125,746090.0,148708.0,1633.0,933.0
11,6F0087,2016-01-04 08:35:00, 00: 10,0.25,746090.0,148708.0,1633.0,933.0
11,6F0087,2016-01-04 08:35:00, 00: 20,0.125,746090.0,148708.0,1633.0,933.0
12,6F0088,2016-01-04 09:33:00, 00: 10,0.0,548074.0,96590.0,1637.5,844.0
12,6F0088,2016-01-04 09:51:00, 00: 20,0.0,548074.0,96590.0,1637.5,844.0
14,6F0088,2016-01-04 09:33:00, 00: 10,0.375,548074.0,96590.0,1637.5,844.0
14,6F0088,2016-01-04 09:52:00, 00: 10,0.625,548074.0,96590.0,1637.5,844.0
11,6F0088,2016-01-04 09:51:00, 00: 10,0.375,548074.0,96590.0,1637.5,844.0
17,6F0088,2016-01-04 09:34:00, 14: 41,18.625,548074.0,96590.0,1637.5,844.0
17,6F0088,2016-01-04 09:52:00, 20: 31,29.875,548074.0,96590.0,1637.5,844.0
11,6F0088,2016-01-04 09:33:00, 00: 30,0.5,548074.0,96590.0,1637.5,844.0
15,6F0088,2016-01-04 09:34:00, 00: 10,0.125,548074.0,96590.0,1637.5,844.0
11,6F0089,2016-01-04 10:23:00, 00: 40,0.5,597477.0,99738.0,1625.6666666666667,778.3333333333334
11,6F0089,2016-01-04 10:42:00, 00: 10,0.375,597477.0,99738.0,1625.6666666666667,778.3333333333334
17,6F0089,2016-01-04 10:42:00, 21: 31,31.25,597477.0,99738.0,1625.6666666666667,778.3333333333334
17,6F0089,2016-01-04 10:24:00, 15: 11,18.25,597477.0,99738.0,1625.6666666666667,778.3333333333334
16,6F0089,2016-01-04 10:42:00, 00: 20,0.5,597477.0,99738.0,1625.6666666666667,778.3333333333334
16,6F0089,2016-01-04 10:24:00, 00: 10,0.25,597477.0,99738.0,1625.6666666666667,778.3333333333334
14,6F0089,2016-01-04 10:23:00, 00: 10,0.375,597477.0,99738.0,1625.6666666666667,778.3333333333334
13,6F0089,2016-01-04 10:23:00, 00: 10,0.0,597477.0,99738.0,1625.6666666666667,778.3333333333334
13,6F0089,2016-01-04 10:42:00, 00: 20,0.25,597477.0,99738.0,1625.6666666666667,778.3333333333334
11,6F0090,2016-01-04 11:18:00, 00: 20,0.375,604677.0,119843.0,1613.5,695.5
11,6F0090,2016-01-04 11:37:00, 00: 19,0.375,604677.0,119843.0,1613.5,695.5
12,6F0090,2016-01-04 11:37:00, 00: 10,0.25,604677.0,119843.0,1613.5,695.5
13,6F0090,2016-01-04 11:19:00, 00: 10,0.0,604677.0,119843.0,1613.5,695.5
17,6F0090,2016-01-04 11:38:00, 20: 32,29.375,604677.0,119843.0,1613.5,695.5
14,6F0090,2016-01-04 11:38:00, 00: 10,0.125,604677.0,119843.0,1613.5,695.5
15,6F0090,2016-01-04 11:38:00, 00: 10,0.25,604677.0,119843.0,1613.5,695.5
16,6F0090,2016-01-04 11:19:00, 00: 10,0.0,604677.0,119843.0,1613.5,695.5
17,6F0090,2016-01-04 11:19:00, 15: 30,18.75,604677.0,119843.0,1613.5,695.5
14,6F0090,2016-01-04 11:19:00, 00: 10,0.375,604677.0,119843.0,1613.5,695.5
11,6F0091,2016-01-04 12:08:00, 00: 20,0.375,538798.0,101167.0,1656.0,979.0
11,6F0091,2016-01-04 12:27:00, 00: 20,0.375,538798.0,101167.0,1656.0,979.0
12,6F0091,2016-01-04 12:09:00, 00: 10,0.0,538798.0,101167.0,1656.0,979.0
12,6F0091,2016-01-04 12:27:00, 00: 10,0.125,538798.0,101167.0,1656.0,979.0
17,6F0091,2016-01-04 12:27:00, 21: 01,29.75,538798.0,101167.0,1656.0,979.0
14,6F0091,2016-01-04 12:27:00, 00: 10,0.125,538798.0,101167.0,1656.0,979.0
15,6F0091,2016-01-04 12:09:00, 00: 10,0.25,538798.0,101167.0,1656.0,979.0
15,6F0091,2016-01-04 12:27:00, 00: 10,0.25,538798.0,101167.0,1656.0,979.0
17,6F0091,2016-01-04 12:09:00, 14: 41,18.25,538798.0,101167.0,1656.0,979.0
14,6F0091,2016-01-04 12:09:00, 00: 10,0.125,538798.0,101167.0,1656.0,979.0
16,6F0092,2016-01-04 12:58:00, 00: 11,0.25,612202.0,111641.0,1620.75,738.25
16,6F0092,2016-01-04 13:16:00, 00: 10,0.25,612202.0,111641.0,1620.75,738.25
17,6F0092,2016-01-04 12:58:00, 14: 10,18.25,612202.0,111641.0,1620.75,738.25
17,6F0092,2016-01-04 13:16:00, 20: 51,30.375,612202.0,111641.0,1620.75,738.25
17,6F0092,2016-01-04 13:38:00, 00: 51,1.125,612202.0,111641.0,1620.75,738.25
15,6F0092,2016-01-04 13:16:00, 00: 10,0.125,612202.0,111641.0,1620.75,738.25
11,6F0092,2016-01-04 12:57:00, 00: 29,0.375,612202.0,111641.0,1620.75,738.25
11,6F0092,2016-01-04 13:15:00, 00: 20,0.5,612202.0,111641.0,1620.75,738.25
13,6F0092,2016-01-04 12:58:00, 00: 11,0.375,612202.0,111641.0,1620.75,738.25
13,6F0092,2016-01-04 13:15:00, 00: 20,0.125,612202.0,111641.0,1620.75,738.25
17,6F0092,2016-01-04 13:39:00, 00: 30,0.375,612202.0,111641.0,1620.75,738.25
11,6F0093,2016-01-04 13:57:00, 00: 30,0.625,632045.0,102404.0,1641.25,861.0
12,6F0093,2016-01-04 14:18:00, 00: 10,0.125,632045.0,102404.0,1641.25,861.0
13,6F0093,2016-01-04 13:57:00, 00: 10,0.125,632045.0,102404.0,1641.25,861.0
13,6F0093,2016-01-04 14:18:00, 00: 10,0.125,632045.0,102404.0,1641.25,861.0
14,6F0093,2016-01-04 13:58:00, 00: 10,0.25,632045.0,102404.0,1641.25,861.0
17,6F0093,2016-01-04 14:41:00, 00: 50,1.0,632045.0,102404.0,1641.25,861.0
16,6F0093,2016-01-04 13:58:00, 00: 10,0.125,632045.0,102404.0,1641.25,861.0
16,6F0093,2016-01-04 14:18:00, 00: 10,0.125,632045.0,102404.0,1641.25,861.0
17,6F0093,2016-01-04 13:58:00, 13: 10,18.25,632045.0,102404.0,1641.25,861.0
17,6F0093,2016-01-04 14:18:00, 20: 41,29.125,632045.0,102404.0,1641.25,861.0
17,6F0093,2016-01-04 14:40:00, 00: 20,0.375,632045.0,102404.0,1641.25,861.0
15,6F0093,2016-01-04 14:18:00, 00: 10,0.375,632045.0,102404.0,1641.25,861.0
11,6F0094,2016-01-04 14:59:00, 00: 30,0.375,578637.0,80739.0,1646.5,970.0
12,6F0094,2016-01-04 15:00:00, 00: 10,0.25,578637.0,80739.0,1646.5,970.0
12,6F0094,2016-01-04 15:21:00, 00: 10,0.25,578637.0,80739.0,1646.5,970.0
14,6F0094,2016-01-04 15:00:00, 00: 10,0.25,578637.0,80739.0,1646.5,970.0
17,6F0094,2016-01-04 15:21:00, 19: 41,27.5,578637.0,80739.0,1646.5,970.0
15,6F0094,2016-01-04 15:00:00, 00: 10,0.25,578637.0,80739.0,1646.5,970.0
15,6F0094,2016-01-04 15:21:00, 00: 10,0.25,578637.0,80739.0,1646.5,970.0
17,6F0094,2016-01-04 15:00:00, 06: 10,8.375,578637.0,80739.0,1646.5,970.0
17,6F0094,2016-01-04 15:07:00, 08: 01,11.25,578637.0,80739.0,1646.5,970.0
14,6F0094,2016-01-04 15:21:00, 00: 10,0.125,578637.0,80739.0,1646.5,970.0
11,6F0095,2016-01-04 15:53:00, 00: 20,0.375,681500.0,115430.0,1652.5,1292.75
11,6F0095,2016-01-04 16:14:00, 00: 20,0.375,681500.0,115430.0,1652.5,1292.75
12,6F0095,2016-01-04 15:54:00, 00: 10,0.125,681500.0,115430.0,1652.5,1292.75
12,6F0095,2016-01-04 16:14:00, 00: 10,0.125,681500.0,115430.0,1652.5,1292.75
13,6F0095,2016-01-04 15:54:00, 00: 10,0.125,681500.0,115430.0,1652.5,1292.75
14,6F0095,2016-01-04 15:54:00, 00: 10,0.375,681500.0,115430.0,1652.5,1292.75
17,6F0095,2016-01-04 16:39:00, 00: 30,0.625,681500.0,115430.0,1652.5,1292.75
15,6F0095,2016-01-04 16:14:00, 00: 10,0.25,681500.0,115430.0,1652.5,1292.75
16,6F0095,2016-01-04 15:54:00, 00: 10,0.125,681500.0,115430.0,1652.5,1292.75
17,6F0095,2016-01-04 15:54:00, 14: 51,19.0,681500.0,115430.0,1652.5,1292.75
17,6F0095,2016-01-04 16:14:00, 20: 31,28.375,681500.0,115430.0,1652.5,1292.75
17,6F0095,2016-01-04 16:36:00, 00: 50,1.125,681500.0,115430.0,1652.5,1292.75
17,6F0095,2016-01-04 16:37:00, 00: 40,1.125,681500.0,115430.0,1652.5,1292.75
14,6F0095,2016-01-04 16:14:00, 00: 10,0.25,681500.0,115430.0,1652.5,1292.75
14,6F0096,2016-01-04 16:50:00, 00: 10,0.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
15,6F0096,2016-01-04 16:50:00, 00: 10,0.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
15,6F0096,2016-01-04 17:05:00, 00: 10,0.375,848068.0,135861.0,1636.7142857142858,787.1428571428571
15,6F0096,2016-01-04 17:14:00, 00: 10,0.375,848068.0,135861.0,1636.7142857142858,787.1428571428571
16,6F0096,2016-01-04 17:05:00, 00: 10,0.125,848068.0,135861.0,1636.7142857142858,787.1428571428571
16,6F0096,2016-01-04 17:14:00, 00: 10,0.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
17,6F0096,2016-01-04 16:50:00, 10: 31,14.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
17,6F0096,2016-01-04 17:05:00, 04: 00,5.375,848068.0,135861.0,1636.7142857142858,787.1428571428571
17,6F0096,2016-01-04 17:14:00, 14: 11,21.5,848068.0,135861.0,1636.7142857142858,787.1428571428571
17,6F0096,2016-01-04 17:34:00, 00: 39,0.875,848068.0,135861.0,1636.7142857142858,787.1428571428571
11,6F0096,2016-01-04 16:49:00, 00: 30,0.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
11,6F0096,2016-01-04 17:04:00, 00: 20,0.375,848068.0,135861.0,1636.7142857142858,787.1428571428571
11,6F0096,2016-01-04 17:13:00, 00: 20,0.375,848068.0,135861.0,1636.7142857142858,787.1428571428571
12,6F0096,2016-01-04 16:50:00, 00: 10,0.25,848068.0,135861.0,1636.7142857142858,787.1428571428571
12,6F0096,2016-01-04 17:04:00, 00: 10,0.125,848068.0,135861.0,1636.7142857142858,787.1428571428571
12,6F0096,2016-01-04 17:14:00, 00: 10,0.125,848068.0,135861.0,1636.7142857142858,787.1428571428571
13,6F0096,2016-01-04 17:04:00, 00: 10,0.125,848068.0,135861.0,1636.7142857142858,787.1428571428571
13,6F0096,2016-01-04 17:14:00, 00: 10,0.125,848068.0,135861.0,1636.7142857142858,787.1428571428571
17,6F0097,2016-01-04 18:06:00, 20: 42,30.0,515064.0,103615.0,1636.6666666666667,920.3333333333334
17,6F0097,2016-01-04 17:49:00, 13: 31,18.75,515064.0,103615.0,1636.6666666666667,920.3333333333334
16,6F0097,2016-01-04 18:06:00, 00: 10,0.125,515064.0,103615.0,1636.6666666666667,920.3333333333334
15,6F0097,2016-01-04 17:49:00, 00: 10,0.25,515064.0,103615.0,1636.6666666666667,920.3333333333334
11,6F0097,2016-01-04 17:48:00, 00: 30,0.375,515064.0,103615.0,1636.6666666666667,920.3333333333334
14,6F0097,2016-01-04 17:49:00, 00: 10,0.25,515064.0,103615.0,1636.6666666666667,920.3333333333334
13,6F0097,2016-01-04 18:06:00, 00: 10,0.25,515064.0,103615.0,1636.6666666666667,920.3333333333334
13,6F0097,2016-01-04 17:48:00, 00: 10,0.25,515064.0,103615.0,1636.6666666666667,920.3333333333334
11,6F0097,2016-01-04 18:05:00, 00: 30,0.5,515064.0,103615.0,1636.6666666666667,920.3333333333334
14,6F0097,2016-01-04 18:06:00, 00: 10,0.25,515064.0,103615.0,1636.6666666666667,920.3333333333334
15,6F0098,2016-01-04 18:37:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
14,6F0098,2016-01-04 19:02:00, 00: 10,0.375,656238.0,110056.0,1653.8,486.6
13,6F0098,2016-01-04 19:02:00, 00: 10,0.0,656238.0,110056.0,1653.8,486.6
13,6F0098,2016-01-04 18:52:00, 00: 10,0.125,656238.0,110056.0,1653.8,486.6
13,6F0098,2016-01-04 18:36:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
12,6F0098,2016-01-04 18:51:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
12,6F0098,2016-01-04 18:36:00, 00: 10,0.0,656238.0,110056.0,1653.8,486.6
11,6F0098,2016-01-04 19:01:00, 00: 50,0.875,656238.0,110056.0,1653.8,486.6
11,6F0098,2016-01-04 18:51:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
11,6F0098,2016-01-04 18:36:00, 00: 30,0.375,656238.0,110056.0,1653.8,486.6
15,6F0098,2016-01-04 18:52:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
17,6F0098,2016-01-04 19:02:00, 12: 31,18.5,656238.0,110056.0,1653.8,486.6
17,6F0098,2016-01-04 18:52:00, 04: 21,4.875,656238.0,110056.0,1653.8,486.6
17,6F0098,2016-01-04 18:40:00, 07: 30,10.25,656238.0,110056.0,1653.8,486.6
17,6F0098,2016-01-04 18:37:00, 00: 20,4.625,656238.0,110056.0,1653.8,486.6
16,6F0098,2016-01-04 19:02:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
16,6F0098,2016-01-04 18:52:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
16,6F0098,2016-01-04 18:37:00, 00: 10,0.25,656238.0,110056.0,1653.8,486.6
11,6F0099,2016-01-04 19:29:00, 00: 30,0.375,670412.0,91254.0,1627.6666666666667,1012.0
11,6F0099,2016-01-04 19:48:00, 00: 10,0.125,670412.0,91254.0,1627.6666666666667,1012.0
11,6F0099,2016-01-04 19:48:00, 00: 10,0.125,670412.0,91254.0,1627.6666666666667,1012.0
12,6F0099,2016-01-04 19:30:00, 00: 10,0.125,670412.0,91254.0,1627.6666666666667,1012.0
12,6F0099,2016-01-04 19:49:00, 00: 10,0.375,670412.0,91254.0,1627.6666666666667,1012.0
13,6F0099,2016-01-04 19:30:00, 00: 10,0.25,670412.0,91254.0,1627.6666666666667,1012.0
17,6F0099,2016-01-04 20:09:00, 00: 20,0.5,670412.0,91254.0,1627.6666666666667,1012.0
17,6F0099,2016-01-04 19:31:00, 14: 50,17.0,670412.0,91254.0,1627.6666666666667,1012.0
16,6F0099,2016-01-04 19:49:00, 00: 10,0.25,670412.0,91254.0,1627.6666666666667,1012.0
16,6F0099,2016-01-04 19:30:00, 00: 11,0.25,670412.0,91254.0,1627.6666666666667,1012.0
15,6F0099,2016-01-04 19:49:00, 00: 10,0.25,670412.0,91254.0,1627.6666666666667,1012.0
15,6F0099,2016-01-04 19:30:00, 00: 10,0.125,670412.0,91254.0,1627.6666666666667,1012.0
13,6F0099,2016-01-04 19:49:00, 00: 10,0.125,670412.0,91254.0,1627.6666666666667,1012.0
17,6F0099,2016-01-04 19:49:00, 15: 00,21.5,670412.0,91254.0,1627.6666666666667,1012.0
11,6F0100,2016-01-04 20:26:00, 00: 30,0.375,732543.0,141869.0,1653.0,1241.0
11,6F0100,2016-01-04 20:46:00, 00: 20,0.375,732543.0,141869.0,1653.0,1241.0
12,6F0100,2016-01-04 20:26:00, 00: 10,0.25,732543.0,141869.0,1653.0,1241.0
12,6F0100,2016-01-04 20:47:00, 00: 10,0.125,732543.0,141869.0,1653.0,1241.0
13,6F0100,2016-01-04 20:27:00, 00: 10,0.125,732543.0,141869.0,1653.0,1241.0
14,6F0100,2016-01-04 20:47:00, 00: 10,0.375,732543.0,141869.0,1653.0,1241.0
17,6F0100,2016-01-04 20:47:00, 15: 00,21.875,732543.0,141869.0,1653.0,1241.0
15,6F0100,2016-01-04 20:47:00, 00: 20,0.25,732543.0,141869.0,1653.0,1241.0
16,6F0100,2016-01-04 20:27:00, 00: 10,0.25,732543.0,141869.0,1653.0,1241.0
16,6F0100,2016-01-04 21:02:00, 01: 20,2.0,732543.0,141869.0,1653.0,1241.0
16,6F0100,2016-01-04 21:11:00, 02: 50,3.875,732543.0,141869.0,1653.0,1241.0
17,6F0100,2016-01-04 20:27:00, 02: 50,3.5,732543.0,141869.0,1653.0,1241.0
17,6F0100,2016-01-04 20:34:00, 09: 30,13.25,732543.0,141869.0,1653.0,1241.0
15,6F0100,2016-01-04 20:27:00, 00: 10,0.25,732543.0,141869.0,1653.0,1241.0
12,6F0101,2016-01-04 21:26:00, 00: 10,0.125,430338.0,66304.0,1639.6666666666667,1010.3333333333334
12,6F0101,2016-01-04 21:41:00, 00: 10,0.125,430338.0,66304.0,1639.6666666666667,1010.3333333333334
13,6F0101,2016-01-04 21:26:00, 00: 10,0.25,430338.0,66304.0,1639.6666666666667,1010.3333333333334
13,6F0101,2016-01-04 21:41:00, 00: 10,0.25,430338.0,66304.0,1639.6666666666667,1010.3333333333334
15,6F0101,2016-01-04 21:26:00, 00: 10,0.25,430338.0,66304.0,1639.6666666666667,1010.3333333333334
17,6F0101,2016-01-04 21:41:00, 15: 01,21.75,430338.0,66304.0,1639.6666666666667,1010.3333333333334
11,6F0101,2016-01-04 21:40:00, 00: 20,0.375,430338.0,66304.0,1639.6666666666667,1010.3333333333334
16,6F0101,2016-01-04 21:26:00, 00: 10,0.125,430338.0,66304.0,1639.6666666666667,1010.3333333333334
16,6F0101,2016-01-04 21:41:00, 00: 10,0.125,430338.0,66304.0,1639.6666666666667,1010.3333333333334
16,6F0101,2016-01-04 21:56:00, 03: 20,5.0,430338.0,66304.0,1639.6666666666667,1010.3333333333334
17,6F0101,2016-01-04 21:27:00, 11: 01,15.875,430338.0,66304.0,1639.6666666666667,1010.3333333333334
11,6F0101,2016-01-04 21:26:00, 00: 20,0.5,430338.0,66304.0,1639.6666666666667,1010.3333333333334
15,6F0101,2016-01-04 21:41:00, 00: 10,0.25,430338.0,66304.0,1639.6666666666667,1010.3333333333334
11,6F0102,2016-01-04 22:09:00, 00: 20,0.5,907086.0,117901.0,1625.142857142857,931.5714285714286
17,6F0102,2016-01-04 22:48:00, 03: 50,5.75,907086.0,117901.0,1625.142857142857,931.5714285714286
12,6F0102,2016-01-04 22:10:00, 00: 10,0.125,907086.0,117901.0,1625.142857142857,931.5714285714286
12,6F0102,2016-01-04 22:26:00, 00: 10,0.25,907086.0,117901.0,1625.142857142857,931.5714285714286
13,6F0102,2016-01-04 22:10:00, 00: 10,0.125,907086.0,117901.0,1625.142857142857,931.5714285714286
14,6F0102,2016-01-04 22:26:00, 00: 10,0.125,907086.0,117901.0,1625.142857142857,931.5714285714286
15,6F0102,2016-01-04 22:10:00, 00: 10,0.375,907086.0,117901.0,1625.142857142857,931.5714285714286
15,6F0102,2016-01-04 22:27:00, 00: 10,0.25,907086.0,117901.0,1625.142857142857,931.5714285714286
16,6F0102,2016-01-04 22:10:00, 00: 10,0.25,907086.0,117901.0,1625.142857142857,931.5714285714286
16,6F0102,2016-01-04 22:51:00, 00: 50,1.5,907086.0,117901.0,1625.142857142857,931.5714285714286
16,6F0102,2016-01-04 22:52:00, 01: 30,2.125,907086.0,117901.0,1625.142857142857,931.5714285714286
16,6F0102,2016-01-04 22:56:00, 01: 10,1.625,907086.0,117901.0,1625.142857142857,931.5714285714286
16,6F0102,2016-01-04 23:00:00, 00: 40,1.0,907086.0,117901.0,1625.142857142857,931.5714285714286
17,6F0102,2016-01-04 22:10:00, 08: 10,10.5,907086.0,117901.0,1625.142857142857,931.5714285714286
17,6F0102,2016-01-04 22:19:00, 03: 00,4.125,907086.0,117901.0,1625.142857142857,931.5714285714286
17,6F0102,2016-01-04 22:27:00, 11: 00,14.625,907086.0,117901.0,1625.142857142857,931.5714285714286
11,6F0102,2016-01-04 22:26:00, 00: 30,0.375,907086.0,117901.0,1625.142857142857,931.5714285714286
11,6F0104,2016-01-05 00:04:00, 00: 40,0.5,526982.0,78135.0,1611.25,432.25
11,6F0104,2016-01-05 00:21:00, 00: 20,0.375,526982.0,78135.0,1611.25,432.25
13,6F0104,2016-01-05 00:04:00, 00: 10,0.125,526982.0,78135.0,1611.25,432.25
13,6F0104,2016-01-05 00:21:00, 00: 10,0.125,526982.0,78135.0,1611.25,432.25
14,6F0104,2016-01-05 00:05:00, 00: 10,0.25,526982.0,78135.0,1611.25,432.25
17,6F0104,2016-01-05 00:22:00, 14: 40,20.5,526982.0,78135.0,1611.25,432.25
16,6F0104,2016-01-05 00:05:00, 00: 10,0.25,526982.0,78135.0,1611.25,432.25
16,6F0104,2016-01-05 00:22:00, 00: 10,0.25,526982.0,78135.0,1611.25,432.25
16,6F0104,2016-01-05 00:36:00, 05: 20,8.375,526982.0,78135.0,1611.25,432.25
16,6F0104,2016-01-05 00:42:00, 00: 20,0.25,526982.0,78135.0,1611.25,432.25
17,6F0104,2016-01-05 00:05:00, 12: 30,17.375,526982.0,78135.0,1611.25,432.25
14,6F0104,2016-01-05 00:21:00, 00: 10,0.25,526982.0,78135.0,1611.25,432.25
11,6F0105,2016-01-05 00:53:00, 00: 30,0.375,549893.0,76737.0,1607.4,524.6
11,6F0105,2016-01-05 01:10:00, 00: 10,0.375,549893.0,76737.0,1607.4,524.6
12,6F0105,2016-01-05 00:54:00, 00: 10,0.25,549893.0,76737.0,1607.4,524.6
12,6F0105,2016-01-05 01:10:00, 00: 10,0.25,549893.0,76737.0,1607.4,524.6
13,6F0105,2016-01-05 01:10:00, 00: 10,0.0,549893.0,76737.0,1607.4,524.6
17,6F0105,2016-01-05 01:11:00, 16: 01,23.625,549893.0,76737.0,1607.4,524.6
15,6F0105,2016-01-05 00:54:00, 00: 10,0.125,549893.0,76737.0,1607.4,524.6
15,6F0105,2016-01-05 01:10:00, 00: 10,0.375,549893.0,76737.0,1607.4,524.6
16,6F0105,2016-01-05 01:11:00, 00: 10,0.25,549893.0,76737.0,1607.4,524.6
16,6F0105,2016-01-05 01:27:00, 04: 10,6.125,549893.0,76737.0,1607.4,524.6
17,6F0105,2016-01-05 00:54:00, 13: 00,17.375,549893.0,76737.0,1607.4,524.6
14,6F0105,2016-01-05 00:54:00, 00: 10,0.25,549893.0,76737.0,1607.4,524.6
16,6F0106,2016-01-05 02:39:00, 00: 50,1.375,662375.0,92585.0,1627.0,766.0
17,6F0106,2016-01-05 01:51:00, 15: 20,17.375,662375.0,92585.0,1627.0,766.0
17,6F0106,2016-01-05 02:18:00, 02: 00,2.625,662375.0,92585.0,1627.0,766.0
17,6F0106,2016-01-05 02:23:00, 16: 20,22.5,662375.0,92585.0,1627.0,766.0
11,6F0106,2016-01-05 01:50:00, 00: 20,0.25,662375.0,92585.0,1627.0,766.0
11,6F0106,2016-01-05 02:17:00, 00: 10,0.125,662375.0,92585.0,1627.0,766.0
12,6F0106,2016-01-05 01:50:00, 00: 10,0.25,662375.0,92585.0,1627.0,766.0
12,6F0106,2016-01-05 02:18:00, 00: 10,0.125,662375.0,92585.0,1627.0,766.0
14,6F0106,2016-01-05 01:51:00, 00: 10,0.0,662375.0,92585.0,1627.0,766.0
14,6F0106,2016-01-05 02:18:00, 00: 10,0.375,662375.0,92585.0,1627.0,766.0
15,6F0106,2016-01-05 01:51:00, 00: 10,0.375,662375.0,92585.0,1627.0,766.0
15,6F0106,2016-01-05 02:18:00, 00: 10,0.125,662375.0,92585.0,1627.0,766.0
15,6F0106,2016-01-05 02:40:00, 01: 30,2.0,662375.0,92585.0,1627.0,766.0
12,6F0107,2016-01-05 02:53:00, 00: 10,0.25,606204.0,87999.0,1612.8,716.6
11,6F0107,2016-01-05 03:10:00, 00: 20,0.25,606204.0,87999.0,1612.8,716.6
13,6F0107,2016-01-05 02:53:00, 00: 10,0.0,606204.0,87999.0,1612.8,716.6
13,6F0107,2016-01-05 03:10:00, 00: 10,0.0,606204.0,87999.0,1612.8,716.6
15,6F0107,2016-01-05 02:53:00, 00: 10,0.375,606204.0,87999.0,1612.8,716.6
15,6F0107,2016-01-05 03:11:00, 00: 10,0.25,606204.0,87999.0,1612.8,716.6
16,6F0107,2016-01-05 02:53:00, 00: 10,0.0,606204.0,87999.0,1612.8,716.6
16,6F0107,2016-01-05 03:11:00, 00: 10,0.375,606204.0,87999.0,1612.8,716.6
16,6F0107,2016-01-05 03:28:00, 03: 10,4.875,606204.0,87999.0,1612.8,716.6
16,6F0107,2016-01-05 03:31:00, 01: 30,2.125,606204.0,87999.0,1612.8,716.6
17,6F0107,2016-01-05 02:54:00, 06: 20,7.5,606204.0,87999.0,1612.8,716.6
17,6F0107,2016-01-05 03:00:00, 07: 00,9.75,606204.0,87999.0,1612.8,716.6
17,6F0107,2016-01-05 03:11:00, 16: 41,23.375,606204.0,87999.0,1612.8,716.6
12,6F0107,2016-01-05 03:10:00, 00: 10,0.375,606204.0,87999.0,1612.8,716.6
11,6F0107,2016-01-05 02:53:00, 00: 20,0.375,606204.0,87999.0,1612.8,716.6
12,6F0108,2016-01-05 03:42:00, 00: 10,0.125,665656.0,95039.0,1625.25,507.0
11,6F0108,2016-01-05 03:42:00, 00: 30,0.5,665656.0,95039.0,1625.25,507.0
13,6F0108,2016-01-05 03:42:00, 00: 10,0.125,665656.0,95039.0,1625.25,507.0
14,6F0108,2016-01-05 03:59:00, 00: 10,0.25,665656.0,95039.0,1625.25,507.0
15,6F0108,2016-01-05 03:42:00, 00: 10,0.375,665656.0,95039.0,1625.25,507.0
15,6F0108,2016-01-05 03:59:00, 00: 10,0.125,665656.0,95039.0,1625.25,507.0
15,6F0108,2016-01-05 04:17:00, 05: 01,7.5,665656.0,95039.0,1625.25,507.0
16,6F0108,2016-01-05 03:43:00, 00: 10,0.125,665656.0,95039.0,1625.25,507.0
16,6F0108,2016-01-05 04:16:00, 01: 00,1.5,665656.0,95039.0,1625.25,507.0
17,6F0108,2016-01-05 03:43:00, 13: 01,17.0,665656.0,95039.0,1625.25,507.0
17,6F0108,2016-01-05 04:00:00, 02: 21,3.375,665656.0,95039.0,1625.25,507.0
17,6F0108,2016-01-05 04:05:00, 10: 10,15.125,665656.0,95039.0,1625.25,507.0
17,6F0108,2016-01-05 04:22:00, 01: 30,2.25,665656.0,95039.0,1625.25,507.0
